country_code,cellphone,TIENE_HERMANO,PAGO_MATRICULA,PAGO_CLASES,DEBE_MATRICULA,DEBE_CLASES,SALDO_NETO_REAL,SALDO_NETO_PALABRA,HISTORIAL_ASISTENCIA_Y_PAGOS,nombre_estudiante,CUANTAS_CLASES_LLEVAMOS,CUANTAS_CLASES_ASISTIO,CUANTAS_CLASES_ASISTIO_CON_PAGO,CUANTAS_CLASES_ASISTIO_SIN_PAGO,CUANTAS_CLASES_NO_HA_ASISTIDO,ASISTIO_SI_NO_A_LA_ULTIMA_CLASE,ASISTIO_ULTIMOS_3_MESES,COLEGIO,COLEGIO_SLUG,GRUPO,CORREO,CONTRASENA,all_phone_numbers
57,+57 3989677161,NO,33664,210000,36147,180000,27517,A_FAVOR:27517,2024-01-01: 20000|2024-01-08: 20000|2024-01-15: NO_ASISTIO|2024-01-22: 10000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: 20000|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: 15000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 10000|2024-04-01: 15000|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: 15000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: 15000|2024-05-13: 10000|2024-05-20: NO_ASISTIO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 20000|2024-06-10: 10000|2024-06-17: NO_ASISTIO|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: 15000|2024-07-08: NO_ASISTIO|2024-07-15: NO_ASISTIO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: NO_ASISTIO|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: NO_ASISTIO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: NO_ASISTIO|2024-09-02: NO_ASISTIO|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: NO_ASISTIO|2024-09-23: 10000|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: 20000|2024-10-14: 10000|2024-10-21: 10000|2024-10-28: NO_ASISTIO|2024-11-04: NO_ASISTIO|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: 10000|2024-11-25: ASISTIO_SIN_PAGO|2024-12-02: NO_ASISTIO|2024-12-09: NO_ASISTIO|2024-12-16: 10000|2024-12-23: 10000|2024-12-30: NO_ASISTIO|2025-01-06: ASISTIO_SIN_PAGO|2025-01-13: 20000,Juan Rodriguez,55,39,21,18,16,SI,SI,Colegio San José,colegio-san-jose,Grupo 1,juan.rodriguez344@mail.com,MeWAlSNn,+57 3989677161;+57 3922158185
57,+57 3065578748,NO,2468,140000,30672,260000,-148204,DEBE:148204,2024-01-01: 15000|2024-01-08: 10000|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 20000|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 20000|2024-03-18: 15000|2024-03-25: NO_ASISTIO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: 15000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: 20000|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: 10000|2024-07-01: 10000|2024-07-08: NO_ASISTIO|2024-07-15: 15000|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: NO_ASISTIO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: 15000|2024-09-02: 20000|2024-09-09: 15000|2024-09-16: NO_ASISTIO|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: NO_ASISTIO|2024-10-14: 10000|2024-10-21: NO_ASISTIO|2024-10-28: NO_ASISTIO|2024-11-04: ASISTIO_SIN_PAGO|2024-11-11: NO_ASISTIO|2024-11-18: ASISTIO_SIN_PAGO|2024-11-25: NO_ASISTIO|2024-12-02: ASISTIO_SIN_PAGO|2024-12-09: ASISTIO_SIN_PAGO|2024-12-16: NO_ASISTIO|2024-12-23: NO_ASISTIO|2024-12-30: ASISTIO_SIN_PAGO|2025-01-06: NO_ASISTIO|2025-01-13: ASISTIO_SIN_PAGO|2025-01-20: ASISTIO_SIN_PAGO|2025-01-27: ASISTIO_SIN_PAGO,Pedro Garcia,57,40,14,26,17,SI,NO,Colegio Nueva Era,colegio-nueva-era,Grupo 3,pedro.garcia879@mail.com,AkqfQSnz,+57 3065578748;+57 3423968468
57,+57 3312651111,SI,42919,80000,13727,216000,-106808,DEBE:106808,2024-01-01: 13000|2024-01-08: 8000|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: NO_ASISTIO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: NO_ASISTIO|2024-02-19: NO_ASISTIO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: NO_ASISTIO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: NO_ASISTIO|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: NO_ASISTIO|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 18000|2024-06-10: NO_ASISTIO|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: NO_ASISTIO|2024-07-08: NO_ASISTIO|2024-07-15: NO_ASISTIO|2024-07-22: 13000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: 8000|2024-08-12: NO_ASISTIO|2024-08-19: NO_ASISTIO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: 8000|2024-09-16: 8000|2024-09-23: NO_ASISTIO|2024-09-30: NO_ASISTIO|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: 13000|2024-10-21: ASISTIO_SIN_PAGO|2024-10-28: ASISTIO_SIN_PAGO|2024-11-04: NO_ASISTIO|2024-11-11: ASISTIO_SIN_PAGO|2024-11-18: ASISTIO_SIN_PAGO|2024-11-25: ASISTIO_SIN_PAGO|2024-12-02: NO_ASISTIO|2024-12-09: 13000|2024-12-16: 8000|2024-12-23: ASISTIO_SIN_PAGO|2024-12-30: ASISTIO_SIN_PAGO|2025-01-06: ASISTIO_SIN_PAGO|2025-01-13: ASISTIO_SIN_PAGO,Carlos Martinez,55,37,10,27,18,SI,NO,Academia Futuro,academia-futuro,Grupo 4,carlos.martinez217@mail.com,BKtLkqh0,+57 3312651111;+57 3814265074
57,+57 3667741482,NO,15265,80000,46837,230000,-181572,DEBE:181572,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: 20000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 20000|2024-02-05: NO_ASISTIO|2024-02-12: 10000|2024-02-19: NO_ASISTIO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: NO_ASISTIO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: 15000|2024-05-27: NO_ASISTIO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: 10000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: NO_ASISTIO|2024-07-22: 20000|2024-07-29: NO_ASISTIO|2024-08-05: NO_ASISTIO|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: NO_ASISTIO|2024-09-16: 20000|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: ASISTIO_SIN_PAGO|2024-10-07: NO_ASISTIO|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: NO_ASISTIO|2024-10-28: ASISTIO_SIN_PAGO|2024-11-04: ASISTIO_SIN_PAGO|2024-11-11: NO_ASISTIO|2024-11-18: 10000,Valentina Garcia,47,31,8,23,16,SI,NO,Academia Futuro,academia-futuro,Grupo 2,valentina.garcia442@mail.com,BnQqNl8y,+57 3667741482;+57 3765003365
57,+57 3744769180,NO,25181,140000,28538,170000,-33357,DEBE:33357,2024-01-01: 20000|2024-01-08: 10000|2024-01-15: NO_ASISTIO|2024-01-22: 10000|2024-01-29: ASISTIO_SIN_PAGO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: NO_ASISTIO|2024-03-04: 15000|2024-03-11: 10000|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 15000|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: 15000|2024-05-27: NO_ASISTIO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: NO_ASISTIO|2024-06-17: NO_ASISTIO|2024-06-24: NO_ASISTIO|2024-07-01: 20000|2024-07-08: 10000|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: NO_ASISTIO|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: 15000|2024-08-19: 20000|2024-08-26: NO_ASISTIO|2024-09-02: 10000|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: NO_ASISTIO|2024-09-30: NO_ASISTIO|2024-10-07: NO_ASISTIO|2024-10-14: NO_ASISTIO|2024-10-21: NO_ASISTIO|2024-10-28: 15000|2024-11-04: ASISTIO_SIN_PAGO|2024-11-11: 15000,Valentina Perez,46,31,14,17,15,NO,SI,Colegio San José,colegio-san-jose,Grupo 4,valentina.perez66@mail.com,302L6hkI,+57 3744769180;+57 3490394745
57,+57 3138056915,NO,10197,60000,45579,70000,-45382,DEBE:45382,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 20000|2024-02-05: 20000|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: 15000|2024-03-04: NO_ASISTIO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 10000|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: 15000|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: NO_ASISTIO|2024-05-13: 20000|2024-05-20: NO_ASISTIO,Carlos Rodriguez,21,13,6,7,8,SI,NO,Colegio San José,colegio-san-jose,Grupo 3,carlos.rodriguez268@mail.com,lPcSKYcv,+57 3138056915;+57 3701186576
57,+57 3941260099,NO,45,90000,10989,60000,19056,A_FAVOR:19056,2024-01-01: 15000|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: NO_ASISTIO|2024-01-29: NO_ASISTIO|2024-02-05: 15000|2024-02-12: 20000|2024-02-19: 20000|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: 20000|2024-03-18: 20000|2024-03-25: NO_ASISTIO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: 10000|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: NO_ASISTIO|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 20000|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: NO_ASISTIO|2024-06-17: 15000|2024-06-24: NO_ASISTIO,Carlos Garcia,26,15,9,6,11,SI,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 1,carlos.garcia419@mail.com,U9M6phFE,+57 3941260099;+57 3802192889
57,+57 3931025268,SI,22281,192000,35449,112000,66832,A_FAVOR:66832,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: NO_ASISTIO|2024-01-15: 13000|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: NO_ASISTIO|2024-02-05: 13000|2024-02-12: 8000|2024-02-19: NO_ASISTIO|2024-02-26: NO_ASISTIO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: 13000|2024-03-25: 13000|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: 8000|2024-04-15: NO_ASISTIO|2024-04-22: 18000|2024-04-29: NO_ASISTIO|2024-05-06: 18000|2024-05-13: 13000|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: NO_ASISTIO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: 18000|2024-06-17: 13000|2024-06-24: NO_ASISTIO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: 8000|2024-07-15: 8000|2024-07-22: 18000|2024-07-29: NO_ASISTIO|2024-08-05: NO_ASISTIO|2024-08-12: NO_ASISTIO|2024-08-19: NO_ASISTIO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: 8000|2024-09-09: 13000|2024-09-16: NO_ASISTIO|2024-09-23: ASISTIO_SIN_PAGO|2024-09-30: NO_ASISTIO|2024-10-07: ASISTIO_SIN_PAGO|2024-10-14: 13000|2024-10-21: 8000|2024-10-28: NO_ASISTIO|2024-11-04: NO_ASISTIO|2024-11-11: 13000|2024-11-18: 13000|2024-11-25: 18000|2024-12-02: ASISTIO_SIN_PAGO|2024-12-09: 18000|2024-12-16: ASISTIO_SIN_PAGO|2024-12-23: 18000|2024-12-30: ASISTIO_SIN_PAGO|2025-01-06: 13000,Sofia Garcia,54,38,24,14,16,NO,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 4,sofia.garcia610@mail.com,Ca2qtZUq,+57 3931025268;+57 3816367351
57,+57 3335993482,NO,15950,90000,32557,90000,-16607,DEBE:16607,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: 15000|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: 10000|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: 15000|2024-04-22: 15000|2024-04-29: NO_ASISTIO|2024-05-06: 20000|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: NO_ASISTIO|2024-05-27: NO_ASISTIO|2024-06-03: 15000|2024-06-10: 15000|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: NO_ASISTIO|2024-07-08: 15000|2024-07-15: 20000,Sofia Rodriguez,29,18,9,9,11,NO,SI,Instituto Central,instituto-central,Grupo 3,sofia.rodriguez778@mail.com,2EeMNlgD,+57 3335993482;+57 3231357188
57,+57 3743938614,SI,29697,40000,10912,96000,-37215,DEBE:37215,2024-01-01: NO_ASISTIO|2024-01-08: NO_ASISTIO|2024-01-15: NO_ASISTIO|2024-01-22: 8000|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 8000|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: 13000|2024-04-15: NO_ASISTIO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: NO_ASISTIO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 13000|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: 18000,Laura Gomez,25,17,5,12,8,SI,SI,Instituto Central,instituto-central,Grupo 4,laura.gomez63@mail.com,HbRgzsGg,+57 3743938614;+57 3966230780
57,+57 3448715993,SI,26982,152000,3453,152000,23529,A_FAVOR:23529,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: 8000|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 8000|2024-02-05: 13000|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: 8000|2024-02-26: 8000|2024-03-04: 18000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: 13000|2024-03-25: NO_ASISTIO|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: 8000|2024-04-22: NO_ASISTIO|2024-04-29: 8000|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: ASISTIO_SIN_PAGO|2024-05-20: NO_ASISTIO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 8000|2024-06-10: 8000|2024-06-17: 18000|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: NO_ASISTIO|2024-07-15: ASISTIO_SIN_PAGO|2024-07-22: NO_ASISTIO|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: ASISTIO_SIN_PAGO|2024-08-12: 8000|2024-08-19: NO_ASISTIO|2024-08-26: 13000|2024-09-02: ASISTIO_SIN_PAGO|2024-09-09: ASISTIO_SIN_PAGO|2024-09-16: NO_ASISTIO|2024-09-23: NO_ASISTIO|2024-09-30: 8000|2024-10-07: 13000|2024-10-14: ASISTIO_SIN_PAGO|2024-10-21: 18000|2024-10-28: NO_ASISTIO|2024-11-04: NO_ASISTIO|2024-11-11: 13000|2024-11-18: ASISTIO_SIN_PAGO|2024-11-25: 8000,Maria Gomez,48,38,19,19,10,NO,SI,Colegio San José,colegio-san-jose,Grupo 2,maria.gomez577@mail.com,a8ShS6ep,+57 3448715993;+57 3863034802
57,+57 3504429288,SI,2059,56000,8428,56000,-6369,DEBE:6369,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: NO_ASISTIO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: 18000|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: NO_ASISTIO|2024-02-19: NO_ASISTIO|2024-02-26: NO_ASISTIO|2024-03-04: 18000|2024-03-11: NO_ASISTIO|2024-03-18: NO_ASISTIO|2024-03-25: 8000|2024-04-01: NO_ASISTIO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: NO_ASISTIO|2024-04-22: NO_ASISTIO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: 8000|2024-05-13: NO_ASISTIO|2024-05-20: NO_ASISTIO|2024-05-27: 8000|2024-06-03: 18000|2024-06-10: ASISTIO_SIN_PAGO|2024-06-17: 13000,Juan Rodriguez,25,14,7,7,11,SI,SI,Instituto Central,instituto-central,Grupo 4,juan.rodriguez551@mail.com,hiSU8z71,+57 3504429288;+57 3366384630
57,+57 3379778044,SI,47032,32000,11719,112000,-44687,DEBE:44687,2024-01-01: NO_ASISTIO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: NO_ASISTIO|2024-01-22: NO_ASISTIO|2024-01-29: 8000|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: NO_ASISTIO|2024-02-19: NO_ASISTIO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: 18000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 18000|2024-04-01: ASISTIO_SIN_PAGO|2024-04-08: ASISTIO_SIN_PAGO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: NO_ASISTIO|2024-04-29: ASISTIO_SIN_PAGO|2024-05-06: NO_ASISTIO|2024-05-13: NO_ASISTIO|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: 13000|2024-06-10: NO_ASISTIO|2024-06-17: ASISTIO_SIN_PAGO|2024-06-24: ASISTIO_SIN_PAGO|2024-07-01: ASISTIO_SIN_PAGO|2024-07-08: NO_ASISTIO,Carlos Rodriguez,28,18,4,14,10,NO,SI,Colegio San José,colegio-san-jose,Grupo 3,carlos.rodriguez35@mail.com,0vZOro5A,+57 3379778044;+57 3151193323
57,+57 3716662772,SI,36038,24000,11526,56000,-7488,DEBE:7488,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: 18000|2024-01-29: NO_ASISTIO|2024-02-05: ASISTIO_SIN_PAGO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: NO_ASISTIO|2024-03-04: ASISTIO_SIN_PAGO|2024-03-11: NO_ASISTIO|2024-03-18: NO_ASISTIO|2024-03-25: NO_ASISTIO|2024-04-01: NO_ASISTIO|2024-04-08: 13000|2024-04-15: NO_ASISTIO|2024-04-22: 8000|2024-04-29: NO_ASISTIO|2024-05-06: NO_ASISTIO|2024-05-13: NO_ASISTIO,Sofia Rodriguez,20,10,3,7,10,SI,NO,Colegio Nueva Era,colegio-nueva-era,Grupo 2,sofia.rodriguez2@mail.com,DgC4ggJb,+57 3716662772;+57 3389745830
57,+57 3821398365,SI,24837,144000,29086,112000,27751,A_FAVOR:27751,2024-01-01: 18000|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: ASISTIO_SIN_PAGO|2024-01-22: NO_ASISTIO|2024-01-29: 8000|2024-02-05: 13000|2024-02-12: NO_ASISTIO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: 18000|2024-03-04: 8000|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: 18000|2024-04-01: 13000|2024-04-08: 8000|2024-04-15: NO_ASISTIO|2024-04-22: 13000|2024-04-29: NO_ASISTIO|2024-05-06: 18000|2024-05-13: 8000|2024-05-20: ASISTIO_SIN_PAGO|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: NO_ASISTIO|2024-06-10: NO_ASISTIO|2024-06-17: NO_ASISTIO|2024-06-24: 8000|2024-07-01: 18000|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: 13000|2024-07-22: ASISTIO_SIN_PAGO|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: 13000|2024-08-12: ASISTIO_SIN_PAGO|2024-08-19: ASISTIO_SIN_PAGO|2024-08-26: 18000|2024-09-02: 8000|2024-09-09: 13000|2024-09-16: ASISTIO_SIN_PAGO|2024-09-23: ASISTIO_SIN_PAGO,Valentina Gomez,39,32,18,14,7,SI,SI,Colegio Nueva Era,colegio-nueva-era,Grupo 3,valentina.gomez137@mail.com,oKDYxCkE,+57 3821398365;+57 3094695059
57,+57 3047929328,NO,43235,30000,16580,70000,-13345,DEBE:13345,2024-01-01: NO_ASISTIO|2024-01-08: ASISTIO_SIN_PAGO|2024-01-15: NO_ASISTIO|2024-01-22: NO_ASISTIO|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: ASISTIO_SIN_PAGO|2024-02-19: ASISTIO_SIN_PAGO|2024-02-26: ASISTIO_SIN_PAGO|2024-03-04: NO_ASISTIO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: NO_ASISTIO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: NO_ASISTIO|2024-04-08: NO_ASISTIO|2024-04-15: NO_ASISTIO|2024-04-22: NO_ASISTIO|2024-04-29: NO_ASISTIO|2024-05-06: 10000|2024-05-13: NO_ASISTIO|2024-05-20: NO_ASISTIO|2024-05-27: 10000|2024-06-03: NO_ASISTIO|2024-06-10: NO_ASISTIO|2024-06-17: NO_ASISTIO|2024-06-24: 20000|2024-07-01: ASISTIO_SIN_PAGO,Carlos Lopez,27,10,3,7,17,NO,NO,Colegio Nueva Era,colegio-nueva-era,Grupo 1,carlos.lopez746@mail.com,LNwc8yls,+57 3047929328;+57 3585163446
57,+57 3295556904,NO,12629,100000,40606,130000,-57977,DEBE:57977,2024-01-01: ASISTIO_SIN_PAGO|2024-01-08: 20000|2024-01-15: NO_ASISTIO|2024-01-22: ASISTIO_SIN_PAGO|2024-01-29: NO_ASISTIO|2024-02-05: NO_ASISTIO|2024-02-12: NO_ASISTIO|2024-02-19: 10000|2024-02-26: NO_ASISTIO|2024-03-04: NO_ASISTIO|2024-03-11: ASISTIO_SIN_PAGO|2024-03-18: ASISTIO_SIN_PAGO|2024-03-25: ASISTIO_SIN_PAGO|2024-04-01: 10000|2024-04-08: NO_ASISTIO|2024-04-15: ASISTIO_SIN_PAGO|2024-04-22: ASISTIO_SIN_PAGO|2024-04-29: 15000|2024-05-06: ASISTIO_SIN_PAGO|2024-05-13: 15000|2024-05-20: 10000|2024-05-27: ASISTIO_SIN_PAGO|2024-06-03: ASISTIO_SIN_PAGO|2024-06-10: NO_ASISTIO|2024-06-17: NO_ASISTIO|2024-06-24: NO_ASISTIO|2024-07-01: 10000|2024-07-08: ASISTIO_SIN_PAGO|2024-07-15: 10000|2024-07-22: 15000|2024-07-29: ASISTIO_SIN_PAGO|2024-08-05: 15000|2024-08-12: NO_ASISTIO|2024-08-19: NO_ASISTIO|2024-08-26: ASISTIO_SIN_PAGO|2024-09-02: NO_ASISTIO|2024-09-09: NO_ASISTIO,Andres Garcia,37,23,10,13,14,SI,SI,Academia Futuro,academia-futuro,Grupo 2,andres.garcia656@mail.com,bDOuwcVJ,+57 3295556904;+57 3054071655
